#TYPE Microsoft.Azure.Commands.Compute.Models.PSVirtualMachineList
"ResourceGroupName","Id","VmId","Name","Type","Location","LicenseType","Tags","AvailabilitySetReference","DiagnosticsProfile","Extensions","HardwareProfile","InstanceView","NetworkProfile","OSProfile","Plan","ProvisioningState","StorageProfile","DisplayHint","Identity","Zones","FullyQualifiedDomainName","AdditionalCapabilities","RequestId","StatusCode"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB308","43807f70-0d04-48ed-80fc-1900130e9dd7","VAAZTIAMWEB308","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB309","5ba757dd-9261-4e27-a849-9574f4f0b30b","VAAZTIAMWEB309","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB310","1e2413f3-bec1-4a07-9c0f-9b00e3bc969c","VAAZTIAMWEB310","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Failed","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB311","19c2dbb8-5304-4f16-b9d8-d7595957f759","VAAZTIAMWEB311","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB312","42f89015-901d-40c8-b9f3-d7704b6bdfd7","VAAZTIAMWEB312","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB313","cdc00a34-921f-4daf-9467-56be73a4a005","VAAZTIAMWEB313","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB314","128388de-efa5-4c38-8273-270585a4bdfc","VAAZTIAMWEB314","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"ACSPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/ACSPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMWEB315","c25b2b80-babe-4e58-a34b-5c92998cb638","VAAZTIAMWEB315","Microsoft.Compute/virtualMachines","usgovtexas","Windows_Server","System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"30bb127f-bfd7-4cd1-b66c-eeabd40013ea","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMFPS350","d0ec98b0-ab62-43ad-b6a8-cdddf2b2f05c","VAAZTIAMFPS350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMFPS351","957329a4-a377-4139-98d0-8e808bc79573","VAAZTIAMFPS351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMFRP350","f14e09f2-4f23-471e-b1ec-ff5ae66b2800","VAAZTIAMFRP350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMFRP351","99c78f6f-ba0e-41c1-8c6f-b0eb515f9c03","VAAZTIAMFRP351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMPPS350","cc38e7f9-c0aa-42cb-830a-0592ea27c8f5","VAAZTIAMPPS350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMPPS351","4d9f5f77-bac3-4396-bbff-fbb76d201e65","VAAZTIAMPPS351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMPRP350","f4a3ba52-ea8e-420b-8652-1e028358b768","VAAZTIAMPRP350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMPRP351","a3337b93-9eba-48cf-9a8c-4b3a051195ed","VAAZTIAMPRP351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSPS350","04eb586f-4516-418e-9648-762117904eb8","VAAZTIAMSPS350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSPS351","d6ce065b-5e73-40a8-9ff0-85119bbc6d8f","VAAZTIAMSPS351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP350","69651ed6-a261-4c2a-8707-32e4b9ec7f05","VAAZTIAMSRP350","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP351","df815f97-da6b-481d-8cfa-ef67eba26f44","VAAZTIAMSRP351","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP352","78fed245-9cc7-4a5e-a35e-ed2656bc2627","VAAZTIAMSRP352","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP353","3309972c-a7b1-435b-bfc7-2ae03af5577e","VAAZTIAMSRP353","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP354","6280a46b-d399-44b0-bb22-37d8d60eee22","VAAZTIAMSRP354","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP355","cfba9f84-cb8f-45b0-ba7c-77ccd80db0c5","VAAZTIAMSRP355","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP356","46b30343-7cf6-4088-933e-ca2b33a642f0","VAAZTIAMSRP356","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
"VAAFIPREPRODDR-PROD-INT-SOUTH-RG","/subscriptions/3b091b7b-37d8-4f17-aa4d-6fddfc5dd7c5/resourceGroups/VAAFIPREPRODDR-PROD-INT-SOUTH-RG/providers/Microsoft.Compute/virtualMachines/VAAZTIAMSRP357","0d0fe7e2-5c77-436c-8cde-da7ae621a708","VAAZTIAMSRP357","Microsoft.Compute/virtualMachines","usgovtexas",,"System.Collections.Generic.Dictionary`2[System.String,System.String]","Microsoft.Azure.Management.Compute.Models.SubResource","Microsoft.Azure.Management.Compute.Models.DiagnosticsProfile","System.Collections.Generic.List`1[Microsoft.Azure.Management.Compute.Models.VirtualMachineExtension]","Microsoft.Azure.Management.Compute.Models.HardwareProfile",,"Microsoft.Azure.Management.Compute.Models.NetworkProfile","Microsoft.Azure.Management.Compute.Models.OSProfile",,"Succeeded","Microsoft.Azure.Management.Compute.Models.StorageProfile","Compact",,"System.Collections.Generic.List`1[System.String]",,,"bf4e612b-92b0-4ce3-8d46-907df324a60c","OK"
